,ProductName,Username,Reviews,Ratings
762,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,JEMW,"I have been using the Extra Gentle Cleanser for years. It does a great job cleaning off makeup, and my skin looks and feels good afterwards. I have not had any negative reactions from using this product. Whether you regard this as a cleansing cream or other kind of cleanser, it does what it is supposed to do. I am so afraid that this product is going to be taken off the market (because of difficulty in finding it recently) that I decided to write a review hoping to influence readers to try it and to persuade Neutrogena to keep it as an active product line. I'm ordering some today.",5 out of 5 stars.
763,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Joy2013,"i always buy this product when i come to usa. here in switzerland, we don't have it. I have to give it a thumbs up!!",5 out of 5 stars.
764,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,mustlovedogs,I purchased this cleanser because of it's claims to be be gentle and non-irritating. For years I've used Jason facial products but they recently changed their formula so I was looking for something different. The first time I've used this gentle cleanser by Neutrogena I noticed an immediate difference in the way my skin felt. It was silky smooth and felt really clean. It is definitely non-irritating and has a light scent that is not overpowering. I would highly recommend this product to anyone who is looking for a great daily cleanser!,5 out of 5 stars.
765,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,BJack,"I too have used this for years. I love that it doesn't dry out my skin and in fact leaves it fresh, soft and clean. Like another reviewer it's the only cleanser that I can rely on consistently to prevent breakouts. Also like other reviewers it's sometimes so hard to find which is frustrating and disappointing.",5 out of 5 stars.
766,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,teesquared,"Once again, my beloved Extra Gentle Cleanser has disappeared from my local stores. Why does this keep happening? I've been using the Extra Gentle Cleanser for years, and it's the only cleanser that doesn't break out my skin.",5 out of 5 stars.
767,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Bebe,"I've used this product for many years and it is simply the best. My face is clean but not dry. I've tried other products (only when I couldn't find this) and there's nothing out there that compares. The older I get, the more I love this product.",5 out of 5 stars.
768,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Healthy_Skin2013,"My skin is oily, acne prone, and very sensitive. It’s hard for me to find a product that will get the job done without leaving a rash on my skin. This product gently but effectively cleansed my skin without leaving it oily or dry.",5 out of 5 stars.
769,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,shelby39,No rough particles in this gentle cleanser which is hard to find these days,5 out of 5 stars.
770,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,darvish1,"I love this stuff, nothing out there quite like it. I use it every day, twice!",5 out of 5 stars.
771,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anonymous,Please do not discontinue ever! Creamy cleanser that really moisturizes. Rinses completly clean and leaves my skin super smooth.,5 out of 5 stars.
772,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Va Sue,Love this product but don't see it in local stores anymore.Tried 2 other Neutrogena products but can't use them. This is the only cleanser I have ever loved for my sensitive skin. It's great.,5 out of 5 stars.
773,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,chloe,"This is an amazing cleanser that lives up to its name. Absolutely fragrance-free, soothing, yet manages to be deep-cleaning all at the same time. I love that this does not dry out my sensitive skin at all, even to the point that I can go without moisturizer and not feel itchy or dry. I must admit that I am worried Neutrogena will now discontinue in favor of its new, absolutely terrible ""sensitive"" skin cleanser; however, I am hoping they'll sort through these comments and realize that this is a superior product for people who cannot tolerate fragrance and need a cleanser like this that deep cleans and treats skin right.",5 out of 5 stars.
774,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,PurpleSamantha,"Please do not discontinue this product in favor of your new Ultra Gentle Daily Cleanser! I agree with the poor reviews on that product--how can it be called ""ultra gentle"" and yet have added fragrance?? However, if you would increase the size of this Extra Gentle Cleanser to 12 oz., that would be wonderful.",5 out of 5 stars.
775,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,ginger50,Ive tried about 10 different cleansers and finally this one was the best. Its fragrance free like it says and doesnt feel soapy at all. a lot of fragrance free soaps still have a smell but this one doesnt and i love it. It rinses quickly and doesnt leave a soapy residue. Or smells like you have a lotion on. its great. I recommend it to anyone. Its a bit pricey but worth the money,5 out of 5 stars.
776,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,CrownedRoyalty,"I have dry skin so my preference are cream and lotion cleansers. I love this cleanser because it does exactly what it says on the bottle which is it ""adds back moisture everytime you cleanse."" This cleanser definitely cleans your face but it doesn't strip your face of moisture and dry it out. Great for dry/normal skin.",5 out of 5 stars.
777,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,JSINFL,"This is a wonderful non-foaming cleanser that doesn't break out sensitive skin and leaves your face feeling smooth and comfortable, not to oily - not to dry. I use it on dry skin, then wipe/tissue it off to remove makeup. Then I splash skin to rinse well and follow with the alcohol free toner. It is the best cleanser I have used, does not break out my acne prone ultra sensitive skin and is even better than expensive name brand cleansers.",5 out of 5 stars.
778,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Mrs. P,VERY sensitive skin...this is the one for you!!! No more red irritation or rash from using soap.,5 out of 5 stars.
779,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,furn,I have been using this product for years and I love it. Unfortunately I am having a hard time finding it in local stores:(,5 out of 5 stars.
780,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Tori158,"I recently started using this, and have I seen a difference! My skin is extremely dry and sensitive, so I bought this, because it moisturizes while it cleanses! Genius! My skin is no longer red and irritated, it's smooth, and the few pimples I had are basically gone! If you could only use one skin product for the rest of your life, you should use this! It's a cleanser and moisturizer in one! LOVE THIS!",5 out of 5 stars.
781,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Titoni,"I have very sensitive skin (dry skin with oily T-zone). This soap-free milky lotion-like cleanser works amazingly well on my face. I simply use 2 pumps and massage gently on my face in morning and night, my skin is then cleansed without feeling tight. As it says on the label, it really adds back moistrue every time you cleanse. This product deserves 2 thumbs up!",5 out of 5 stars.
782,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,BargainHunter16,I've been using a Clinique facial cleanser for years because I have such sensitive skin. It was the only product I could find that did not dry my skin out or cause me to itch. I've been looking for a new cleanser simply because of the cost of the Clinique product and I found this. This cleanser works as well or better and is a third of the price. What a value!,5 out of 5 stars.
783,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,tia rex,In our families opinion this product is wonderful!!!!!. big companies have a very bad habit of discontinuing products because they don't make them enough money...we a family of very sensitive skin and its so disappointing to go to the store and find that you have discontinued a product...we are so happy we can still find it online other wise we'd be in lots of trouble.... thank you for continuing with the extra gentle even if its onlline.,5 out of 5 stars.
784,Neutrogena Fragrance Free Extra Gentle Cleanser 200mL,Anne,"i have been a loyal purchaser for years. It has been harder and harder to find the product in the stores so I tried Natural Cleaner but that was too harsh for my skin. I don't know what I would do without this product. At one point years ago the pump would frequently jam. It is not great for travel because to close the pump, one has to waste some of the product and it doesn't close easily. It is such a great product this hasn't detered me. In a pinch I would put water in the bottle, shake it, and stretch the quantity. It still worked.It has been so valuable to me, I will buy it on line if I can't find it in the stores.",5 out of 5 stars.
